1.8542e+00 74 2.1394e-01 1.0697e-02
1.8581e+00 74 2.1654e-01 1.0827e-02
1.8630e+00 74 2.1588e-01 1.0794e-02
1.8659e+00 74 2.0805e-01 1.0403e-02
1.8689e+00 74 2.1457e-01 1.0729e-02
1.8698e+00 74 2.1000e-01 1.0500e-02
1.8738e+00 74 2.1391e-01 1.0696e-02
1.8747e+00 74 2.0673e-01 1.0337e-02
1.8787e+00 74 2.0803e-01 1.0402e-02
1.8796e+00 74 2.0542e-01 1.0271e-02
1.8836e+00 74 2.0737e-01 1.0369e-02
1.8865e+00 74 2.0541e-01 1.0271e-02
1.8934e+00 74 2.0866e-01 1.0433e-02
1.8992e+00 74 2.0213e-01 1.0107e-02
1.8992e+00 74 2.0669e-01 1.0334e-02
1.9041e+00 74 2.0603e-01 1.0302e-02
1.9071e+00 74 2.0407e-01 1.0204e-02
1.9129e+00 74 1.9819e-01 9.9095e-03
1.9129e+00 74 2.0341e-01 1.0171e-02
1.9169e+00 74 2.0275e-01 1.0138e-02
1.9178e+00 74 1.9818e-01 9.9090e-03
1.9218e+00 74 2.0144e-01 1.0072e-02
1.9257e+00 74 1.9687e-01 9.8435e-03
1.9286e+00 74 2.0404e-01 1.0202e-02
1.9296e+00 74 2.0077e-01 1.0039e-02
1.9345e+00 74 2.0077e-01 1.0039e-02
1.9394e+00 74 2.0272e-01 1.0136e-02
1.9443e+00 74 2.0140e-01 1.0070e-02
1.9453e+00 74 1.9814e-01 9.9070e-03
1.9462e+00 74 1.9292e-01 9.6460e-03
1.9492e+00 74 1.9879e-01 9.9395e-03
1.9502e+00 74 1.9357e-01 9.6785e-03
1.9511e+00 74 1.8900e-01 9.4500e-03
1.9570e+00 74 1.9225e-01 9.6125e-03
1.9599e+00 74 1.8898e-01 9.4490e-03
1.9648e+00 74 1.8767e-01 9.3835e-03
1.9658e+00 74 1.9158e-01 9.5790e-03
1.9707e+00 74 1.8701e-01 9.3505e-03
1.9756e+00 74 1.8374e-01 9.1870e-03
1.9805e+00 74 1.8699e-01 9.3495e-03
1.9844e+00 74 1.8568e-01 9.2840e-03
1.9883e+00 74 1.8307e-01 9.1535e-03
1.9903e+00 74 1.8633e-01 9.3165e-03
1.9933e+00 74 1.9024e-01 9.5120e-03
1.9952e+00 74 1.8306e-01 9.1530e-03
2.0001e+00 74 1.8109e-01 9.0545e-03
2.0050e+00 74 1.7717e-01 8.8585e-03
2.0070e+00 74 1.8173e-01 9.0865e-03
2.0138e+00 74 1.8172e-01 9.0860e-03
2.0158e+00 74 1.7911e-01 8.9555e-03
2.0207e+00 74 1.8236e-01 9.1180e-03
2.0216e+00 74 1.7845e-01 8.9225e-03
2.0275e+00 74 1.7713e-01 8.8565e-03
2.0295e+00 74 1.8431e-01 9.2155e-03
2.0354e+00 74 1.8169e-01 9.0845e-03
2.0373e+00 74 1.7647e-01 8.8235e-03
2.0413e+00 74 1.8038e-01 9.0190e-03
2.0461e+00 74 1.7254e-01 8.6270e-03
2.0510e+00 74 1.7579e-01 8.7895e-03
2.0559e+00 74 1.7644e-01 8.8220e-03
2.0599e+00 74 1.7904e-01 8.9520e-03
2.0628e+00 74 1.7447e-01 8.7235e-03
2.0677e+00 74 1.7250e-01 8.6250e-03
2.0677e+00 74 1.7511e-01 8.7555e-03
2.0726e+00 74 1.6793e-01 8.3965e-03
2.0794e+00 74 1.6988e-01 8.4940e-03
2.0824e+00 74 1.7248e-01 8.6240e-03
2.0853e+00 74 1.6856e-01 8.4280e-03
2.0873e+00 74 1.6399e-01 8.1995e-03
2.0922e+00 74 1.6464e-01 8.2320e-03
2.0941e+00 74 1.6790e-01 8.3950e-03
2.0961e+00 74 1.6202e-01 8.1010e-03
2.1020e+00 74 1.6201e-01 8.1005e-03
2.1030e+00 74 1.7441e-01 8.7205e-03
2.1039e+00 74 1.6658e-01 8.3290e-03
2.1059e+00 74 1.6918e-01 8.4590e-03
2.1118e+00 74 1.6395e-01 8.1975e-03
2.1137e+00 74 1.6721e-01 8.3605e-03
2.1167e+00 74 1.6917e-01 8.4585e-03
2.1186e+00 74 1.6329e-01 8.1645e-03
2.1186e+00 74 1.6655e-01 8.3275e-03
2.1235e+00 74 1.6459e-01 8.2295e-03
2.1264e+00 74 1.5871e-01 7.9355e-03
2.1284e+00 74 1.6719e-01 8.3595e-03
2.1313e+00 74 1.5870e-01 7.9350e-03
2.1343e+00 74 1.6066e-01 8.0330e-03
2.1363e+00 74 1.6326e-01 8.1630e-03
2.1392e+00 74 1.6130e-01 8.0650e-03
2.1421e+00 74 1.5673e-01 7.8365e-03
2.1421e+00 74 1.5999e-01 7.9995e-03
2.1421e+00 74 1.6325e-01 8.1625e-03
2.1500e+00 74 1.5737e-01 7.8685e-03
2.1519e+00 74 1.5476e-01 7.7380e-03
2.1539e+00 74 1.6063e-01 8.0315e-03
2.1568e+00 74 1.5671e-01 7.8355e-03
2.1617e+00 74 1.5540e-01 7.7700e-03
2.1627e+00 74 1.5083e-01 7.5415e-03
2.1637e+00 74 1.4887e-01 7.4435e-03
2.1666e+00 74 1.5604e-01 7.8020e-03
2.1686e+00 74 1.5082e-01 7.5410e-03
2.1695e+00 74 1.4755e-01 7.3775e-03
2.1764e+00 74 1.4689e-01 7.3445e-03
2.1813e+00 74 1.4884e-01 7.4420e-03
2.1842e+00 74 1.4623e-01 7.3115e-03
2.1891e+00 74 1.4165e-01 7.0825e-03
2.1960e+00 74 1.4229e-01 7.1145e-03
2.1979e+00 74 1.3838e-01 6.9190e-03
2.2038e+00 74 1.4163e-01 7.0815e-03
2.2068e+00 74 1.4554e-01 7.2770e-03
2.2087e+00 74 1.3771e-01 6.8855e-03
2.2136e+00 74 1.3639e-01 6.8195e-03
2.2136e+00 74 1.3966e-01 6.9830e-03
2.2155e+00 74 1.3117e-01 6.5585e-03
2.2195e+00 74 1.3508e-01 6.7540e-03
2.2204e+00 74 1.2725e-01 6.3625e-03
2.2234e+00 74 1.2920e-01 6.4600e-03
2.2254e+00 74 1.3768e-01 6.8840e-03
2.2283e+00 74 1.2985e-01 6.4925e-03
2.2302e+00 74 1.2658e-01 6.3290e-03
2.2371e+00 74 1.2657e-01 6.3285e-03
2.2410e+00 74 1.3113e-01 6.5565e-03
2.2420e+00 74 1.2722e-01 6.3610e-03
2.2459e+00 74 1.2395e-01 6.1975e-03
2.2478e+00 74 1.2199e-01 6.0995e-03
2.2508e+00 74 1.2655e-01 6.3275e-03
2.2527e+00 74 1.2198e-01 6.0990e-03
2.2547e+00 74 1.1806e-01 5.9030e-03
2.2625e+00 74 1.2001e-01 6.0005e-03
2.2645e+00 74 1.1674e-01 5.8370e-03
2.2684e+00 74 1.1608e-01 5.8040e-03
2.2723e+00 74 1.1803e-01 5.9015e-03
2.2762e+00 74 1.1607e-01 5.8035e-03
2.2802e+00 74 1.1672e-01 5.8360e-03
2.2821e+00 74 1.1345e-01 5.6725e-03
2.2851e+00 74 1.1606e-01 5.8030e-03
2.2870e+00 74 1.1214e-01 5.6070e-03
2.2929e+00 74 1.0887e-01 5.4435e-03
2.2958e+00 74 1.1082e-01 5.5410e-03
2.3007e+00 74 1.0886e-01 5.4430e-03
2.3017e+00 74 1.0429e-01 5.2145e-03
2.3076e+00 74 1.0754e-01 5.3770e-03
2.3095e+00 74 1.0428e-01 5.2140e-03
2.3135e+00 74 1.0688e-01 5.3440e-03
2.3174e+00 74 1.0426e-01 5.2130e-03
2.3223e+00 74 1.1469e-01 5.7345e-03
2.3233e+00 74 1.0947e-01 5.4735e-03
2.3233e+00 74 1.1991e-01 5.9955e-03
2.3273e+00 74 1.5122e-01 7.5610e-03
2.3324e+00 74 2.0406e-01 1.0203e-02
2.3353e+00 74 1.7535e-01 8.7675e-03
2.3391e+00 74 1.4468e-01 7.2340e-03
2.3400e+00 74 1.3685e-01 6.8425e-03
2.3449e+00 74 1.2640e-01 6.3200e-03
2.3458e+00 74 1.1922e-01 5.9610e-03
2.3537e+00 74 1.1334e-01 5.6670e-03
2.3595e+00 74 1.1398e-01 5.6990e-03
2.3615e+00 74 1.1137e-01 5.5685e-03
2.3664e+00 74 1.1071e-01 5.5355e-03
2.3703e+00 74 1.1788e-01 5.8940e-03
2.3723e+00 74 1.1592e-01 5.7960e-03
2.3762e+00 74 1.1787e-01 5.8935e-03
2.3811e+00 74 1.2178e-01 6.0890e-03
2.3831e+00 74 1.1721e-01 5.8605e-03
2.3890e+00 74 1.2046e-01 6.0230e-03
